openml_id,name,run_type,prevalence,threshold_center,lr_bce_raw,lr_snb_raw,lr_temp_raw,lr_platt_raw,lr_bce_norm,lr_snb_norm,lr_temp_norm,lr_platt_norm,gam_bce_raw,gam_snb_raw,gam_temp_raw,gam_platt_raw,gam_bce_norm,gam_snb_norm,gam_temp_norm,gam_platt_norm,xgb_bce_raw,xgb_bce_norm,xgb_snb_raw_absw,xgb_snb_raw_fixed025,xgb_snb_raw_true,xgb_snb_norm_absw,xgb_snb_norm_fixed025,xgb_snb_norm_true,xgb_temp_raw,xgb_platt_raw,xgb_temp_norm,xgb_platt_norm
1049,pc4,inverse,0.1220850480109739,0.8779149519890261,0.0017749318440502995,-0.0055501300972833605,-0.0024640632385475,0.0005567809542651,0.014538486677670435,-0.04546117798786035,-0.020183169673046383,0.004560599052351213,-0.00026817961112056004,-0.03506663580054728,-0.002721512233548,-0.0016230061943322,-0.0021966622079425653,-0.2872312078494267,-0.022291937283780816,-0.01329406197379971,0.00493852651900262,0.04045152620621248,-1.3365613359259468e-05,-0.0015494065785178004,-0.0030431624879939797,-0.00010947788920112534,-0.012691206693701986,-0.024926578131995638,-0.0427726019923872,-0.0804798493848327,-0.3503508635106773,-0.6592113505791355
1049,pc4,prev,0.1220850480109739,0.1220850480109739,0.08026579496268718,0.08349689095123264,0.079016605096806,0.0808846957526036,0.6574580284022357,0.6839239719488608,0.6472259001749616,0.6625274517263825,0.08640742189792222,0.08398112693909958,0.084478563649513,0.0856831775255587,0.7077641636357901,0.6878903543663327,0.6919648640505056,0.7018318698441833,0.09636907541348781,0.789360179510479,0.09411631906675585,0.0966545931954753,0.0954317922692836,0.7709078269625285,0.7916988588708035,0.7816828827450311,0.0781300642302101,0.0805849855543698,0.6399642339755414,0.6600725221251191
1050,pc3,inverse,0.1023672424824056,0.8976327575175944,-0.01542243614758366,-0.01409221273071486,-0.0084729269288508,0.0,-0.15065792311670792,-0.13766330311317082,-0.08276990493621128,0.0,-0.02486629912510798,-0.03225169938561828,-0.018481817948673,-0.0168307556377968,-0.24291265957839867,-0.3150587883732587,-0.18054425908609942,-0.16441544413672754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0630601986644336,0.0,-0.6160193157031859
1050,pc3,prev,0.1023672424824056,0.1023672424824056,0.0492877477777108,0.053682908211738746,0.0487683808981525,0.0500602998479422,0.4814796861035125,0.5244149095934231,0.47640612089882733,0.4890265541395855,0.04763076593824672,0.04765805630586004,0.0463729761268357,0.0476430296485634,0.4652930447592478,0.46555963753787044,0.45300601053902634,0.46541284587940385,0.05095683110300378,0.49778454383746834,0.0535477333694888,0.051777056712286565,0.05146758979784218,0.5230944203531939,0.5057971227581496,0.502774017837671,0.0482742340939622,0.0505573436604642,0.4715789243053934,0.49388205088315984
1053,jm1,inverse,0.1934772622875517,0.8065227377124483,-0.0033547539046511602,-0.00116540653858532,-0.0012169136765572,-0.000791813802398,-0.01733926697631903,-0.00602348061372327,-0.006289698655899868,-0.004092541898908941,8.888882703781999e-05,-0.0001753074948662984,-0.0001745934384206,-0.0006854102995321,0.00045942776937638676,-0.000906088357844092,-0.0009023977099754183,-0.0035425883715132517,0.00040929466003278,0.002115466464604373,0.0007942388455624774,0.0007332629809433999,0.0007905419853326999,0.004105075894561997,0.0037899181137554167,0.004085968428464596,-0.0180076589962114,-0.0214189619597494,-0.09307377406161495,-0.11070531858113591
1053,jm1,prev,0.1934772622875517,0.1934772622875517,0.061489186717536205,0.062109510565946865,0.0612658454498571,0.0618091093413363,0.3178109199526978,0.3210171047057605,0.3166565658697505,0.3194644611493094,0.06280104643345677,0.06243825119170521,0.0628026561759171,0.0628558827805066,0.32459135347966617,0.3227162223274982,0.3245996735398184,0.3248747787586963,0.06826392688629665,0.35282661166065477,0.06781027005884557,0.06659389663480494,0.06823133786890156,0.3504818564057616,0.3441949500806514,0.3526581731733113,0.0682175679753001,0.0684462910140426,0.35258700256939296,0.35376917269128855
1067,kc1,inverse,0.1545756282598387,0.8454243717401613,0.0025126364606503403,-0.0008472358687160994,0.0035195412423615,0.0033701433865712,0.016255062256170464,-0.005481044316325934,0.02276905668754726,0.021802553381222896,-0.0076502332253315,-0.012505253698815203,-0.0074114570552849,-0.0073754282974289,-0.04949184623381639,-0.0809005523030714,-0.047947125550907556,-0.047714043801464906,-0.0082477970682984,-0.05335768103386912,-0.012649818349495301,-0.009257276413645741,-0.01225430524216094,-0.08183578803400492,-0.059888331154536435,-0.07927708514023754,-0.0042582487883294,-0.0712930731261024,-0.027547995995664754,-0.46121807123604314
1067,kc1,prev,0.1545756282598387,0.1545756282598387,0.06748650367836675,0.07003385739275704,0.067474800077815,0.0671321793420495,0.436592135759741,0.4530717952187874,0.4365164213623065,0.43429989641835115,0.06738443250766424,0.06529742547743608,0.0678566018045627,0.0674376557004356,0.43593180416768085,0.422430277091757,0.4389864208767571,0.4362761223074195,0.06787115217365708,0.43908055194553025,0.06622170902778678,0.06763962403593547,0.06599472581601455,0.42840976791289076,0.43758272114045393,0.42694133971157905,0.0664283126423644,0.0668934974516494,0.42974635387345583,0.4327557856611308
1068,pc1,inverse,0.0694319206492335,0.9305680793507665,-0.0235738919037358,-0.025205733247587077,-0.0235738919037358,-0.0213201399748449,-0.3395252743018574,-0.3630280282022609,-0.3395252743018574,-0.30706539262471444,-0.02689490875923256,-0.036325273763027,-0.0231659525666765,-0.0122237432496564,-0.3873565430388173,-0.5231782935480126,-0.33364988826550984,-0.17605365277751892,0.0,0.0,-0.01178898418920024,-0.045820272734569824,0.0,-0.16979199306263734,-0.6599309410732204,0.0,-0.0023585443736645,-0.1015902019944662,-0.03396916507005107,-1.4631627793748454
1068,pc1,prev,0.0694319206492335,0.0694319206492335,0.029093757509789382,0.0330081791423519,0.0272228621884223,0.0279481292543357,0.41902567634229154,0.4754035151801076,0.39207992424623833,0.4025256538059521,0.03074914551161696,0.03391964177738884,0.0300637377135178,0.030499589138738,0.4428675632777043,0.4885309445600552,0.43299591070508137,0.4392733033098762,0.04173691134208466,0.601119930887947,0.04045482849411402,0.04156416116865412,0.041934757890360344,0.5826546077918504,0.598631879688798,0.6039694350702552,0.0357339446809508,0.0366356358267237,0.5146616188464216,0.5276483134004756
1116,musk,inverse,0.1541376174598363,0.8458623825401637,0.09939110332636736,0.10939408155534609,0.0933888432116333,0.0924628780053941,0.6448205503907294,0.709716961752383,0.6058796337368304,0.5998722409828813,0.1244587380255554,0.11451819237595373,0.1271348068247401,0.1267440448153058,0.8074520683309878,0.7429607013731984,0.8248136238246166,0.8222784736395159,0.14253849458778808,0.9247482667553842,0.14435057629272058,0.1433507211727825,0.14450490645949995,0.9365045254467752,0.9300177564385633,0.9375057746507185,0.1450994446542793,0.1451363989002114,0.9413629654168484,0.9416027138088445
1116,musk,prev,0.1541376174598363,0.1541376174598363,0.14385405794833966,0.1456867701632213,0.1437506466741392,0.1439708051083213,0.9332832589411456,0.945173362376533,0.932612356692203,0.9340406805355987,0.14879163608196547,0.14554047002040826,0.1470562360430978,0.1475764328361339,0.9653168287795557,0.9442242096309279,0.9540580584192324,0.9574329438080742,0.1526917852070872,0.9906198611566975,0.15288549472374507,0.1526922615675021,0.15288539782454885,0.9918765921212095,0.9906229516444236,0.9918759634674271,0.151870791693307,0.1523636839457846,0.9852934941911894,0.9884912356679318
1120,MagicTelescope,inverse,0.3516298633017876,0.6483701366982124,0.09728688493448534,0.12127018294222769,0.0971772011496917,0.0955727273084479,0.2766741255164341,0.34488021524539036,0.2763621958533397,0.2717992334639173,0.17473835379757813,0.18734618137517167,0.1750576214396663,0.1752204898418367,0.4969383207580646,0.5327937155735295,0.4978462858526395,0.49830946722364444,0.21306808455887477,0.605944223730532,0.2127053650763338,0.21301071305849123,0.2119611074522334,0.6049126859676838,0.6057810649480417,0.6027960920666088,0.2096391603644146,0.208172314903086,0.5961927078545404,0.5920211467489078
1120,MagicTelescope,prev,0.3516298633017876,0.3516298633017876,0.18933880793709026,0.19534986129704102,0.1898281405064676,0.1897875616151438,0.53846054529956,0.5555553770738219,0.5398521579594817,0.5397367556698617,0.22733173755708883,0.2311268998383805,0.2288064619366681,0.228605272331597,0.6465086196674387,0.6573016798633369,0.6507025876249144,0.6501304246033156,0.2584962052418132,0.7351372344047977,0.2584580618598369,0.25835140830796754,0.2584962052418132,0.7350287584590457,0.7347254464739149,0.7351372344047977,0.2572016752334457,0.2574243691457479,0.7314557211333939,0.7320890402440379
1461,bank-marketing,inverse,0.1169848045829554,0.8830151954170447,-0.019224560487818183,-0.00042725014939896,-0.0063279405679195,-0.0063284907918056,-0.16433382571653402,-0.003652185007463867,-0.05409198733526351,-0.05409669071437383,-0.01058805299887218,0.0,-0.0003674047201002,-0.0002898331799188,-0.09050793422802239,0.0,-0.0031406191719512483,-0.0024775284358685714,-0.00464058795965472,-0.03966829688862728,-0.001175447263508187,-0.0007024920148996,-0.0011582516613580598,-0.010047862777551273,-0.006004985155157087,-0.00990087272861775,-0.0118291718671856,-0.0140339567434515,-0.10111716568109823,-0.11996392859296391
1461,bank-marketing,prev,0.1169848045829554,0.1169848045829554,0.07802820182084277,0.07839279465151328,0.076695775295321,0.07872692749507,0.6669943339992673,0.6701109168064981,0.6556045938507771,0.672967124027153,0.0795603352603343,0.08042858738979855,0.0791404392626234,0.079925132303587,0.6800911925609712,0.6875131148572857,0.6765018717153467,0.6832095210016021,0.08712608750258652,0.7447641410624771,0.08714335938668176,0.08714408878895472,0.08694240115477056,0.744911783178535,0.7449180181957712,0.7431939683509802,0.08628483756076,0.0867407178170711,0.7375730366722486,0.7414699552330505
1462,banknote-authentication,prev,0.4446064139941691,0.4446064139941691,0.4356593086897034,0.43570288642148247,0.4356593086897034,0.4356593086897034,0.9798763467578246,0.9799743609348753,0.9798763467578246,0.9798763467578246,0.44080974084823465,0.44080974084823465,0.4408112766139839,0.4408112766139839,0.9914605974488163,0.9914605974488163,0.9914640516629276,0.9914640516629276,0.44271011262716975,0.9957348762696342,0.44271011262716975,0.44271011262716975,0.44271011262716975,0.9957348762696342,0.9957348762696342,0.9957348762696342,0.4427108805100443,0.4427108805100443,0.9957366033766898,0.9957366033766898
1471,eeg-eye-state,prev,0.4487983978638184,0.4487983978638184,0.11070870461812828,0.15641727528976518,0.1116813996234325,0.1135056603196758,0.2466780299240758,0.3485245848342529,0.24884536164792784,0.2529101281553984,0.07117175911205849,0.0875632352723763,0.0721090331991964,0.0741103061222956,0.1585829170755074,0.19510594442662457,0.16067132490316258,0.1651305050887979,0.39757580683647903,0.885867259617798,0.3971551018554427,0.3974582589467491,0.3972925683132952,0.8849298565810698,0.885605342707467,0.8852361554861166,0.3905389128468625,0.3904863638433928,0.8701878498357876,0.8700707616204112
