openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
846,elevators,prev,1,0.3090547623350804,0.3090547623350804,0.2290879325292243,0.230127328625374
846,elevators,prev,2,0.3090547623350804,0.3090547623350804,0.2365679286793463,0.2373501920356822
846,elevators,prev,3,0.3090547623350804,0.3090547623350804,0.232047404305015,0.2336131544032244
846,elevators,prev,4,0.3090547623350804,0.3090547623350804,0.22094545853554,0.223306850700233
871,pollen,prev,0,0.5,0.5,0.0101196156686944,-0.0070745489839196
871,pollen,prev,1,0.5,0.5,0.0035858714321873,0.0014055433812152
871,pollen,prev,2,0.5,0.5,0.008434060409787,0.008434060409787
871,pollen,prev,3,0.5,0.5,-0.0109315215631351,-0.0109315215631351
871,pollen,prev,4,0.5,0.5,0.0083418043966494,0.003138018199453
1036,sylva_agnostic,inverse,0,0.0615491490100729,0.9384508509899271,0.0250908655874631,-0.0169099147953944
1036,sylva_agnostic,inverse,1,0.0615491490100729,0.9384508509899271,0.0300082952917513,-0.0026665238491549
1036,sylva_agnostic,inverse,2,0.0615491490100729,0.9384508509899271,0.0199662886868159,-0.0067508532028494
1036,sylva_agnostic,inverse,3,0.0615491490100729,0.9384508509899271,0.0353033576947226,0.0304896340728645
1036,sylva_agnostic,inverse,4,0.0615491490100729,0.9384508509899271,0.0282746670855404,0.0277159759424415
1036,sylva_agnostic,prev,0,0.0615491490100729,0.0615491490100729,0.0605390092033894,0.0601111146188504
1036,sylva_agnostic,prev,1,0.0615491490100729,0.0615491490100729,0.060480020715035,0.060009835057856
1036,sylva_agnostic,prev,2,0.0615491490100729,0.0615491490100729,0.0605890358027161,0.0592993323267784
1036,sylva_agnostic,prev,3,0.0615491490100729,0.0615491490100729,0.0596629460120581,0.0589638219679316
1036,sylva_agnostic,prev,4,0.0615491490100729,0.0615491490100729,0.0607714590106036,0.0605240612578744
1038,gina_agnostic,prev,0,0.4916378316032295,0.4916378316032295,0.2813446736856563,0.2813446736856563
1038,gina_agnostic,prev,1,0.4916378316032295,0.4916378316032295,0.3045347075195808,0.3045347075195808
1038,gina_agnostic,prev,2,0.4916378316032295,0.4916378316032295,0.3138094901068122,0.3138094901068122
1038,gina_agnostic,prev,3,0.4916378316032295,0.4916378316032295,0.3015133695576873,0.3015133695576873
1038,gina_agnostic,prev,4,0.4916378316032295,0.4916378316032295,0.2789496467034787,0.2789496467034787
1043,ada_agnostic,inverse,0,0.2481367821131082,0.7518632178868918,0.0383026557438631,0.0218576416824132
1043,ada_agnostic,inverse,1,0.2481367821131082,0.7518632178868918,0.0263099793465157,0.0339903310536448
1043,ada_agnostic,inverse,2,0.2481367821131082,0.7518632178868918,0.0418589763256333,0.0160513490727442
1043,ada_agnostic,inverse,3,0.2481367821131082,0.7518632178868918,0.0258395422717812,0.0242957746500923
1043,ada_agnostic,inverse,4,0.2481367821131082,0.7518632178868918,0.0631015991320591,0.0455879209478284
1043,ada_agnostic,prev,0,0.2481367821131082,0.2481367821131082,0.1471079592935487,0.147589696396797
1043,ada_agnostic,prev,1,0.2481367821131082,0.2481367821131082,0.1541275088475637,0.1465856379696143
1043,ada_agnostic,prev,2,0.2481367821131082,0.2481367821131082,0.1524243305501014,0.1458998827949348
1043,ada_agnostic,prev,3,0.2481367821131082,0.2481367821131082,0.1611823297668547,0.1602154040461898
1043,ada_agnostic,prev,4,0.2481367821131082,0.2481367821131082,0.1572138786159253,0.1641091418041635
1049,pc4,inverse,0,0.1220850480109739,0.8779149519890261,0.0019892802703494,-0.0752653519695521
1049,pc4,inverse,1,0.1220850480109739,0.8779149519890261,0.0013077563829371,0.0135459380497882
