openml_id,name,run_type,run_id,hessian_mode,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1462,banknote-authentication,prev,0,true,0.4446064139941691,0.4446064139941691,0.4436363636363637,0.4436363636363637
1462,banknote-authentication,prev,1,true,0.4446064139941691,0.4446064139941691,0.4400000000000001,0.4400000000000001
1462,banknote-authentication,prev,2,true,0.4446064139941691,0.4446064139941691,0.4394032505943753,0.4394032505943753
1462,banknote-authentication,prev,3,true,0.4446064139941691,0.4446064139941691,0.4452554744525548,0.4452554744525548
1462,banknote-authentication,prev,4,true,0.4446064139941691,0.4446064139941691,0.4452554744525548,0.4452554744525548
1471,eeg-eye-state,prev,0,absw,0.4487983978638184,0.4487983978638184,0.4033929263925114,0.4029504777214633
1471,eeg-eye-state,prev,1,absw,0.4487983978638184,0.4487983978638184,0.3985546763624307,0.3979194819329062
1471,eeg-eye-state,prev,2,absw,0.4487983978638184,0.4487983978638184,0.3912025681431021,0.390683611980866
1471,eeg-eye-state,prev,3,absw,0.4487983978638184,0.4487983978638184,0.3974526957333236,0.3969457700909507
1471,eeg-eye-state,prev,4,absw,0.4487983978638184,0.4487983978638184,0.3972761675510274,0.3972761675510274
1471,eeg-eye-state,prev,0,fixed025,0.4487983978638184,0.4487983978638184,0.4033929263925114,0.4029688266594664
1471,eeg-eye-state,prev,1,fixed025,0.4487983978638184,0.4487983978638184,0.3985546763624307,0.3985668056873507
1471,eeg-eye-state,prev,2,fixed025,0.4487983978638184,0.4487983978638184,0.3912025681431021,0.3912216883963267
1471,eeg-eye-state,prev,3,fixed025,0.4487983978638184,0.4487983978638184,0.3974526957333236,0.3974526957333236
1471,eeg-eye-state,prev,4,fixed025,0.4487983978638184,0.4487983978638184,0.3972761675510274,0.3970812782572779
1471,eeg-eye-state,prev,0,true,0.4487983978638184,0.4487983978638184,0.4033929263925114,0.4033929263925114
1471,eeg-eye-state,prev,1,true,0.4487983978638184,0.4487983978638184,0.3985546763624307,0.3981685396686435
1471,eeg-eye-state,prev,2,true,0.4487983978638184,0.4487983978638184,0.3912025681431021,0.3906832109980988
1471,eeg-eye-state,prev,3,true,0.4487983978638184,0.4487983978638184,0.3974526957333236,0.3969419969561947
1471,eeg-eye-state,prev,4,true,0.4487983978638184,0.4487983978638184,0.3972761675510274,0.3972761675510274
1485,madelon,prev,0,absw,0.5,0.5,0.2933623541964661,0.3054179076292895
1485,madelon,prev,1,absw,0.5,0.5,0.2704111502555043,0.2740452497578555
1485,madelon,prev,2,absw,0.5,0.5,0.2458530069091205,0.2498682328288666
1485,madelon,prev,3,absw,0.5,0.5,0.2994237381191662,0.3046558114342672
1485,madelon,prev,4,absw,0.5,0.5,0.2853027289543355,0.2711660241524329
1485,madelon,prev,0,fixed025,0.5,0.5,0.2933623541964661,0.3010709966129657
1485,madelon,prev,1,fixed025,0.5,0.5,0.2704111502555043,0.2700287646438318
1485,madelon,prev,2,fixed025,0.5,0.5,0.2458530069091205,0.2476063471850661
1485,madelon,prev,3,fixed025,0.5,0.5,0.2994237381191662,0.3011468096570106
1485,madelon,prev,4,fixed025,0.5,0.5,0.2853027289543355,0.2736179117083894
1485,madelon,prev,0,true,0.5,0.5,0.2933623541964661,0.2954358410681758
1485,madelon,prev,1,true,0.5,0.5,0.2704111502555043,0.2678209043093097
1485,madelon,prev,2,true,0.5,0.5,0.2458530069091205,0.2542010339479046
1485,madelon,prev,3,true,0.5,0.5,0.2994237381191662,0.3012767080086565
1485,madelon,prev,4,true,0.5,0.5,0.2853027289543355,0.277986068007092
1486,nomao,inverse,0,absw,0.7143769041056144,0.2856230958943856,0.699243141635037,0.6985305107322527
1486,nomao,inverse,1,absw,0.7143769041056144,0.2856230958943856,0.6980726581943182,0.6980726581943182
1486,nomao,inverse,2,absw,0.7143769041056144,0.2856230958943856,0.6964712475739796,0.6965605650355449
1486,nomao,inverse,3,absw,0.7143769041056144,0.2856230958943856,0.6979922758691983,0.6981609665951831
1486,nomao,inverse,4,absw,0.7143769041056144,0.2856230958943856,0.6997911528255699,0.6996564545093358
1486,nomao,inverse,0,fixed025,0.7143769041056144,0.2856230958943856,0.699243141635037,0.6992299525608211
1486,nomao,inverse,1,fixed025,0.7143769041056144,0.2856230958943856,0.6980726581943182,0.6981174379051226
1486,nomao,inverse,2,fixed025,0.7143769041056144,0.2856230958943856,0.6964712475739796,0.6963752389758907
1486,nomao,inverse,3,fixed025,0.7143769041056144,0.2856230958943856,0.6979922758691983,0.6980495316942077
1486,nomao,inverse,4,fixed025,0.7143769041056144,0.2856230958943856,0.6997911528255699,0.6996867805504724
1486,nomao,inverse,0,true,0.7143769041056144,0.2856230958943856,0.699243141635037,0.6987097531767568
1486,nomao,inverse,1,true,0.7143769041056144,0.2856230958943856,0.6980726581943182,0.6980726581943182
1486,nomao,inverse,2,true,0.7143769041056144,0.2856230958943856,0.6964712475739796,0.6962259161502714
1486,nomao,inverse,3,true,0.7143769041056144,0.2856230958943856,0.6979922758691983,0.6982781100800269
1486,nomao,inverse,4,true,0.7143769041056144,0.2856230958943856,0.6997911528255699,0.6997911528255699
1486,nomao,prev,0,absw,0.7143769041056144,0.7143769041056144,0.67005132493021,0.67005132493021
1486,nomao,prev,1,absw,0.7143769041056144,0.7143769041056144,0.6760334657936207,0.6760334657936207
1486,nomao,prev,2,absw,0.7143769041056144,0.7143769041056144,0.6677100488990148,0.6667275115418888
1486,nomao,prev,3,absw,0.7143769041056144,0.7143769041056144,0.6773320441419781,0.6773320441419781
1486,nomao,prev,4,absw,0.7143769041056144,0.7143769041056144,0.6776817015530665,0.6776817015530665
1486,nomao,prev,0,fixed025,0.7143769041056144,0.7143769041056144,0.67005132493021,0.6697794926766816
1486,nomao,prev,1,fixed025,0.7143769041056144,0.7143769041056144,0.6760334657936207,0.6760334657936207
1486,nomao,prev,2,fixed025,0.7143769041056144,0.7143769041056144,0.6677100488990148,0.6665754910286851
