openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1116,musk,prev,2,0.1541376174598363,0.1541376174598363,0.142876707253045,0.1418556251514335
1116,musk,prev,3,0.1541376174598363,0.1541376174598363,0.1446744362900912,0.1469181580693003
1116,musk,prev,4,0.1541376174598363,0.1541376174598363,0.1433482377947565,0.1468293336504017
1120,MagicTelescope,inverse,0,0.3516298633017876,0.6483701366982124,0.1133723448401051,0.1249449472829696
1120,MagicTelescope,inverse,1,0.3516298633017876,0.6483701366982124,0.095379269486013,0.1184524983281253
1120,MagicTelescope,inverse,2,0.3516298633017876,0.6483701366982124,0.0856288118033509,0.1187503520402988
1120,MagicTelescope,inverse,3,0.3516298633017876,0.6483701366982124,0.0986325589366066,0.1231466721279604
1120,MagicTelescope,inverse,4,0.3516298633017876,0.6483701366982124,0.0934214396063511,0.1210564449317843
1120,MagicTelescope,prev,0,0.3516298633017876,0.3516298633017876,0.1894786033437049,0.1981812738154483
1120,MagicTelescope,prev,1,0.3516298633017876,0.3516298633017876,0.1829178012531555,0.1872797956082754
1120,MagicTelescope,prev,2,0.3516298633017876,0.3516298633017876,0.186897457042722,0.1905295865391828
1120,MagicTelescope,prev,3,0.3516298633017876,0.3516298633017876,0.1918004668953119,0.1968356341044148
1120,MagicTelescope,prev,4,0.3516298633017876,0.3516298633017876,0.195599711150557,0.2039230164178837
1461,bank-marketing,inverse,0,0.1169848045829554,0.8830151954170447,-0.0170167838963073,-0.0021362507469948
1461,bank-marketing,inverse,1,0.1169848045829554,0.8830151954170447,-0.0119160131411288,0.0
1461,bank-marketing,inverse,2,0.1169848045829554,0.8830151954170447,-0.0254075338723178,0.0
1461,bank-marketing,inverse,3,0.1169848045829554,0.8830151954170447,-0.0232930960544046,0.0
1461,bank-marketing,inverse,4,0.1169848045829554,0.8830151954170447,-0.0184893754749324,0.0
1461,bank-marketing,prev,0,0.1169848045829554,0.1169848045829554,0.0781811086821147,0.0771515192578464
1461,bank-marketing,prev,1,0.1169848045829554,0.1169848045829554,0.0777260608920806,0.0779719408286013
1461,bank-marketing,prev,2,0.1169848045829554,0.1169848045829554,0.0796715037127118,0.0802262162650217
1461,bank-marketing,prev,3,0.1169848045829554,0.1169848045829554,0.0769804208214701,0.0778798790591921
1461,bank-marketing,prev,4,0.1169848045829554,0.1169848045829554,0.0775819149958367,0.0787344178469049
1462,banknote-authentication,prev,0,0.4446064139941691,0.4446064139941691,0.4378054205922139,0.4378054205922139
1462,banknote-authentication,prev,1,0.4446064139941691,0.4446064139941691,0.4334481648415615,0.4334481648415615
1462,banknote-authentication,prev,2,0.4446064139941691,0.4446064139941691,0.4357536155578789,0.4357536155578789
1462,banknote-authentication,prev,3,0.4446064139941691,0.4446064139941691,0.437956204379562,0.437956204379562
1462,banknote-authentication,prev,4,0.4446064139941691,0.4446064139941691,0.4333331380773007,0.4335510267361959
1471,eeg-eye-state,prev,0,0.4487983978638184,0.4487983978638184,0.1073399332863258,0.1641374831997639
1471,eeg-eye-state,prev,1,0.4487983978638184,0.4487983978638184,0.1097861230269298,0.1535130207784819
1471,eeg-eye-state,prev,2,0.4487983978638184,0.4487983978638184,0.1191377664958292,0.1563396341781447
1471,eeg-eye-state,prev,3,0.4487983978638184,0.4487983978638184,0.1060549216857909,0.1512798003049423
1471,eeg-eye-state,prev,4,0.4487983978638184,0.4487983978638184,0.1112247785957656,0.1568164379874932
1485,madelon,prev,0,0.5,0.5,0.0564113734854656,0.0564113734854656
1485,madelon,prev,1,0.5,0.5,0.0587696747848613,0.0587696747848613
1485,madelon,prev,2,0.5,0.5,0.0865458703436156,0.0865458703436156
1485,madelon,prev,3,0.5,0.5,0.0679124244129577,0.0679124244129577
1485,madelon,prev,4,0.5,0.5,0.0867871228441695,0.0867871228441695
1486,nomao,inverse,0,0.7143769041056144,0.2856230958943856,0.6838225069441453,0.6845470266786069
1486,nomao,inverse,1,0.7143769041056144,0.2856230958943856,0.6862402980510822,0.6858384736491007
1486,nomao,inverse,2,0.7143769041056144,0.2856230958943856,0.6834471306294431,0.6816023666311546
1486,nomao,inverse,3,0.7143769041056144,0.2856230958943856,0.686116114564155,0.6861476876404717
1486,nomao,inverse,4,0.7143769041056144,0.2856230958943856,0.6859133706332232,0.6855734179418869
1486,nomao,prev,0,0.7143769041056144,0.7143769041056144,0.6349758834774135,0.6311974604999959
1486,nomao,prev,1,0.7143769041056144,0.7143769041056144,0.6380921030874759,0.6388047691367433
1486,nomao,prev,2,0.7143769041056144,0.7143769041056144,0.6319088631714257,0.634536442355734
1486,nomao,prev,3,0.7143769041056144,0.7143769041056144,0.63891274838765,0.639132951161555
1486,nomao,prev,4,0.7143769041056144,0.7143769041056144,0.640038101797379,0.6365705486702046
1487,ozone-level-8hr,inverse,0,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,1,0.0631412786108918,0.9368587213891082,0.0015700589753402,-0.0004178829038947
1487,ozone-level-8hr,inverse,2,0.0631412786108918,0.9368587213891082,0.0,0.001108854151334
1487,ozone-level-8hr,inverse,3,0.0631412786108918,0.9368587213891082,0.0,0.0
1487,ozone-level-8hr,inverse,4,0.0631412786108918,0.9368587213891082,0.0003539614182054,0.001612490905158
1487,ozone-level-8hr,prev,0,0.0631412786108918,0.0631412786108918,0.031588176842351,0.0318416948065074
1487,ozone-level-8hr,prev,1,0.0631412786108918,0.0631412786108918,0.0438906975952231,0.0427630995541684
1487,ozone-level-8hr,prev,2,0.0631412786108918,0.0631412786108918,0.0412730391909261,0.038925452701275
1487,ozone-level-8hr,prev,3,0.0631412786108918,0.0631412786108918,0.0446135545287375,0.0427627044342718
1487,ozone-level-8hr,prev,4,0.0631412786108918,0.0631412786108918,0.0432626796937209,0.0395029654441222
1489,phoneme,inverse,0,0.2934863064396743,0.7065136935603257,-0.0085381796356944,0.0235968216901971
1489,phoneme,inverse,1,0.2934863064396743,0.7065136935603257,-0.0205378755478804,0.0334325840483844
1489,phoneme,inverse,2,0.2934863064396743,0.7065136935603257,-0.0081444193738044,0.0244080240590816
1489,phoneme,inverse,3,0.2934863064396743,0.7065136935603257,-0.0383164646934139,0.0278450362961643
1489,phoneme,inverse,4,0.2934863064396743,0.7065136935603257,-0.002265436275378,0.0342212913943431
1489,phoneme,prev,0,0.2934863064396743,0.2934863064396743,0.1483366997686244,0.1601169747949822
1489,phoneme,prev,1,0.2934863064396743,0.2934863064396743,0.1511348630885972,0.1601228526000325
1489,phoneme,prev,2,0.2934863064396743,0.2934863064396743,0.1474932141613631,0.1524504227796558
1489,phoneme,prev,3,0.2934863064396743,0.2934863064396743,0.1307862246725141,0.151211330769335
1489,phoneme,prev,4,0.2934863064396743,0.2934863064396743,0.1497717802402107,0.1623775982310771
1502,skin-segmentation,inverse,0,0.7924605295910747,0.2075394704089253,0.7200135034132917,0.7513526878797192
1502,skin-segmentation,inverse,1,0.7924605295910747,0.2075394704089253,0.7195781022258688,0.7380177515022466
1502,skin-segmentation,inverse,2,0.7924605295910747,0.2075394704089253,0.7190397135915947,0.7380124061257292
1502,skin-segmentation,inverse,3,0.7924605295910747,0.2075394704089253,0.7177553643320544,0.7509936033562854
1502,skin-segmentation,inverse,4,0.7924605295910747,0.2075394704089253,0.7182650812692506,0.7514948237464726
1502,skin-segmentation,prev,0,0.7924605295910747,0.7924605295910747,0.682865193794164,0.7374745181287002
1502,skin-segmentation,prev,1,0.7924605295910747,0.7924605295910747,0.6834555070123459,0.7362692426437663
1502,skin-segmentation,prev,2,0.7924605295910747,0.7924605295910747,0.6853848617115763,0.7379668741877833
1502,skin-segmentation,prev,3,0.7924605295910747,0.7924605295910747,0.6853269819446345,0.7364664263268972
1502,skin-segmentation,prev,4,0.7924605295910747,0.7924605295910747,0.6814628153150354,0.7359394983554383
1570,wilt,inverse,0,0.0539367637941723,0.9460632362058277,-0.0165174721005977,-0.0197194374803107
